point_id,district,stratum,lon,lat,class_t0,class_t3,confidence,notes
SYL-0321,sylhet,forest_loss,91.988353,24.986319,non_forest,non_forest,medium,""
SYL-0322,sylhet,forest_loss,92.16595,25.083337,natural_forest,natural_forest,medium,""
SYL-0323,sylhet,forest_loss,91.926909,24.934576,natural_forest,natural_forest,medium,""
SYL-0324,sylhet,forest_loss,92.277252,25.063394,non_forest,non_forest,high,""
SYL-0325,sylhet,forest_loss,91.981347,24.654301,natural_forest,natural_forest,high,""
SYL-0326,sylhet,forest_loss,91.875435,25.102201,natural_forest,natural_forest,high,""
SYL-0327,sylhet,forest_loss,91.970836,24.647833,natural_forest,natural_forest,high,""
SYL-0328,sylhet,forest_loss,92.168645,24.795247,natural_forest,natural_forest,high,""
SYL-0329,sylhet,forest_loss,91.961673,25.176043,non_forest,non_forest,high,""
SYL-0330,sylhet,forest_loss,91.839862,25.077677,natural_forest,natural_forest,high,""
SYL-0331,sylhet,forest_loss,91.971375,24.646755,natural_forest,natural_forest,high,""
SYL-0332,sylhet,forest_loss,91.930412,24.930533,natural_forest,natural_forest,high,""
SYL-0333,sylhet,forest_loss,92.03255,25.035906,non_forest,non_forest,high,""
SYL-0334,sylhet,forest_loss,91.939036,24.673435,natural_forest,natural_forest,high,""
SYL-0335,sylhet,forest_loss,92.047103,24.959908,natural_forest,natural_forest,high,""
SYL-0336,sylhet,forest_loss,91.978113,24.658344,natural_forest,natural_forest,high,""
SYL-0337,sylhet,forest_loss,91.987275,24.674783,non_forest,plantation,high,""
SYL-0338,sylhet,forest_loss,91.945773,24.925143,non_forest,plantation,medium,""
SYL-0339,sylhet,forest_loss,91.743113,25.077138,natural_forest,natural_forest,high,""
SYL-0340,sylhet,forest_loss,91.89942,25.025126,natural_forest,non_forest,high,""
SYL-0341,sylhet,forest_loss,92.162177,24.807105,natural_forest,non_forest,medium,""
SYL-0342,sylhet,forest_loss,92.313094,25.058813,natural_forest,non_forest,medium,""
SYL-0343,sylhet,forest_loss,91.720745,25.09735,natural_forest,natural_forest,high,""
SYL-0344,sylhet,forest_loss,91.96356,24.967993,natural_forest,natural_forest,high,""
SYL-0345,sylhet,forest_loss,91.940114,25.062316,natural_forest,natural_forest,high,""
SYL-0346,sylhet,forest_loss,91.944426,24.672896,natural_forest,natural_forest,high,""
SYL-0347,sylhet,forest_loss,91.914781,24.971496,natural_forest,natural_forest,high,""
SYL-0348,sylhet,forest_loss,91.929334,24.972305,natural_forest,natural_forest,high,""
SYL-0349,sylhet,forest_loss,91.971106,24.646755,natural_forest,natural_forest,high,""
SYL-0350,sylhet,forest_loss,91.86762,24.933767,natural_forest,natural_forest,high,""
SYL-0351,sylhet,forest_loss,92.037132,24.802793,natural_forest,natural_forest,high,""
SYL-0352,sylhet,forest_loss,91.976496,24.657805,natural_forest,natural_forest,high,""
SYL-0353,sylhet,forest_loss,92.022579,24.925413,natural_forest,natural_forest,high,""
SYL-0354,sylhet,forest_loss,92.183198,25.109747,natural_forest,natural_forest,high,""
SYL-0355,sylhet,forest_loss,91.732603,24.714399,natural_forest,natural_forest,high,""
SYL-0356,sylhet,forest_loss,91.978652,24.653762,natural_forest,natural_forest,high,""
SYL-0357,sylhet,forest_loss,91.986736,24.965298,natural_forest,natural_forest,high,""
SYL-0358,sylhet,forest_loss,91.897803,25.041834,non_forest,non_forest,high,""
SYL-0359,sylhet,forest_loss,91.97434,24.658344,natural_forest,natural_forest,medium,""
SYL-0360,sylhet,forest_loss,91.940383,24.969879,natural_forest,natural_forest,high,""
SYL-0361,sylhet,forest_loss,91.815068,24.8257,non_forest,non_forest,high,""
SYL-0362,sylhet,forest_loss,92.178347,24.797672,natural_forest,natural_forest,high,""
SYL-0363,sylhet,forest_loss,91.84067,25.077138,natural_forest,natural_forest,high,""
SYL-0364,sylhet,forest_loss,91.836897,25.074443,natural_forest,natural_forest,high,""
SYL-0365,sylhet,forest_loss,91.851989,24.880946,non_forest,non_forest,high,""
SYL-0366,sylhet,forest_loss,91.843096,25.089266,water,water,medium,""
SYL-0367,sylhet,forest_loss,92.066237,25.178199,non_forest,non_forest,high,""
SYL-0368,sylhet,forest_loss,92.280216,25.063933,non_forest,non_forest,high,""
SYL-0369,sylhet,forest_loss,91.840401,25.106244,water,water,high,""
SYL-0370,sylhet,forest_loss,91.945773,24.682329,non_forest,non_forest,high,""
SYL-0371,sylhet,forest_loss,91.922327,24.952362,natural_forest,natural_forest,high,""
SYL-0372,sylhet,forest_loss,92.03282,24.805757,natural_forest,natural_forest,high,""
SYL-0373,sylhet,forest_loss,91.845252,25.1084,natural_forest,natural_forest,high,""
SYL-0374,sylhet,forest_loss,91.911278,24.947781,natural_forest,natural_forest,high,""
SYL-0375,sylhet,forest_loss,91.901846,25.021083,natural_forest,natural_forest,high,""
SYL-0376,sylhet,forest_loss,91.976765,24.666698,natural_forest,natural_forest,high,""
SYL-0377,sylhet,forest_loss,91.974609,24.917328,non_forest,non_forest,high,""
SYL-0378,sylhet,forest_loss,91.81426,25.080642,natural_forest,natural_forest,medium,""
SYL-0379,sylhet,forest_loss,91.976765,24.993325,non_forest,plantation,high,""
SYL-0380,sylhet,forest_loss,91.827465,25.137505,natural_forest,non_forest,high,""
SYL-0381,sylhet,forest_loss,91.94739,24.683407,non_forest,non_forest,high,""
SYL-0382,sylhet,forest_loss,92.146547,24.902775,non_forest,non_forest,high,""
SYL-0383,sylhet,forest_loss,91.954128,24.956674,natural_forest,natural_forest,high,""
SYL-0384,sylhet,forest_loss,92.15544,25.088188,natural_forest,natural_forest,high,""
SYL-0385,sylhet,forest_loss,92.196134,25.114059,natural_forest,natural_forest,high,""
SYL-0386,sylhet,forest_loss,92.066776,24.97473,natural_forest,natural_forest,high,""
SYL-0387,sylhet,forest_loss,91.990779,25.105166,non_forest,plantation,high,""
SYL-0388,sylhet,forest_loss,92.004254,24.969071,natural_forest,natural_forest,high,""
SYL-0389,sylhet,forest_loss,92.010991,25.168766,non_forest,non_forest,high,""
SYL-0390,sylhet,forest_loss,91.885676,25.01758,non_forest,non_forest,high,""
SYL-0391,sylhet,forest_loss,91.723171,25.093577,natural_forest,natural_forest,high,""
SYL-0392,sylhet,forest_loss,91.944156,24.976617,non_forest,plantation,high,""
SYL-0393,sylhet,forest_loss,91.725057,25.08684,natural_forest,natural_forest,high,""
SYL-0394,sylhet,forest_loss,92.165411,24.788779,natural_forest,plantation,medium,""
SYL-0395,sylhet,forest_loss,91.944156,24.67074,non_forest,plantation,high,""
SYL-0396,sylhet,forest_loss,92.290726,25.067975,non_forest,plantation,high,""
SYL-0397,sylhet,forest_loss,92.292613,25.061777,non_forest,plantation,high,""
SYL-0398,sylhet,forest_loss,92.081868,25.17766,non_forest,non_forest,medium,""
SYL-0399,sylhet,forest_loss,91.963021,24.981737,natural_forest,plantation,high,""
SYL-0400,sylhet,forest_loss,92.18751,24.781772,natural_forest,natural_forest,high,""
SYL-0401,sylhet,forest_loss,92.057613,24.961795,natural_forest,non_forest,high,""
SYL-0402,sylhet,forest_loss,91.722362,25.040487,natural_forest,non_forest,high,""
SYL-0403,sylhet,forest_loss,91.956553,24.675052,non_forest,plantation,high,""
SYL-0404,sylhet,forest_loss,91.939305,24.674513,non_forest,plantation,high,""
SYL-0405,sylhet,forest_loss,91.890257,25.022161,natural_forest,natural_forest,medium,""
SYL-0406,sylhet,forest_loss,91.855762,24.914364,non_forest,non_forest,high,""
SYL-0407,sylhet,forest_loss,91.969219,24.648911,natural_forest,plantation,medium,""
SYL-0408,sylhet,forest_loss,91.885676,25.027012,non_forest,non_forest,high,""
SYL-0409,sylhet,forest_loss,92.184545,25.080103,non_forest,plantation,medium,""
SYL-0410,sylhet,forest_loss,92.179425,25.076599,non_forest,plantation,high,""
SYL-0411,sylhet,forest_loss,92.348398,25.025395,natural_forest,plantation,medium,""
SYL-0412,sylhet,forest_loss,91.941461,24.675322,natural_forest,plantation,medium,""
SYL-0413,sylhet,forest_loss,91.954936,24.671279,non_forest,plantation,high,""
SYL-0414,sylhet,forest_loss,92.057883,24.952093,natural_forest,non_forest,high,""
SYL-0415,sylhet,forest_loss,92.062464,25.15098,water,water,high,""
SYL-0416,sylhet,forest_loss,91.926639,24.930803,natural_forest,plantation,medium,""
SYL-0417,sylhet,forest_loss,92.171879,24.79363,plantation,plantation,high,""
SYL-0418,sylhet,forest_loss,91.91532,24.949128,natural_forest,natural_forest,high,""
SYL-0419,sylhet,forest_loss,91.942809,24.929725,natural_forest,plantation,high,""
SYL-0420,sylhet,forest_loss,92.186162,24.781233,natural_forest,natural_forest,high,""
SYL-0421,sylhet,forest_loss,91.99563,24.969071,natural_forest,natural_forest,high,""
SYL-0422,sylhet,forest_loss,92.042522,25.036714,water,water,high,""
SYL-0423,sylhet,forest_loss,91.908583,24.937001,natural_forest,natural_forest,high,""
SYL-0424,sylhet,forest_loss,91.850103,24.91625,natural_forest,non_forest,high,""
SYL-0425,sylhet,forest_loss,91.793239,25.059352,natural_forest,non_forest,high,""
SYL-0426,sylhet,forest_loss,91.90993,24.94293,natural_forest,natural_forest,high,""
SYL-0427,sylhet,forest_loss,91.998594,24.968532,natural_forest,natural_forest,high,""
SYL-0428,sylhet,forest_loss,92.004793,25.111095,natural_forest,non_forest,high,""
SYL-0429,sylhet,forest_loss,92.184545,25.083337,natural_forest,natural_forest,medium,""
SYL-0430,sylhet,forest_loss,92.026083,24.795247,non_forest,non_forest,medium,""
SYL-0431,sylhet,forest_loss,92.165411,24.789049,natural_forest,non_forest,high,""
SYL-0432,sylhet,forest_loss,91.967872,24.934037,non_forest,plantation,high,""
SYL-0433,sylhet,forest_loss,91.939844,24.668045,non_forest,plantation,high,""
SYL-0434,sylhet,forest_loss,91.826657,25.088188,natural_forest,natural_forest,high,""
SYL-0435,sylhet,forest_loss,91.998864,24.972574,natural_forest,natural_forest,high,""
SYL-0436,sylhet,forest_loss,91.883789,24.943199,natural_forest,natural_forest,high,""
SYL-0437,sylhet,forest_loss,92.353519,24.920023,non_forest,non_forest,low,""
SYL-0438,sylhet,forest_loss,92.229821,25.095464,natural_forest,natural_forest,high,""
SYL-0439,sylhet,forest_loss,92.164603,24.810339,non_forest,non_forest,high,""
SYL-0440,sylhet,forest_loss,92.161638,24.806835,non_forest,non_forest,medium,""
SYL-0441,sylhet,forest_loss,92.034167,24.844295,non_forest,non_forest,high,""
SYL-0442,sylhet,forest_loss,91.814529,25.170922,natural_forest,natural_forest,high,""
SYL-0443,sylhet,forest_loss,92.012338,25.168766,non_forest,non_forest,high,""
SYL-0444,sylhet,forest_loss,92.341661,25.031863,natural_forest,natural_forest,medium,""
SYL-0445,sylhet,forest_loss,91.921788,25.067167,natural_forest,natural_forest,high,""
SYL-0446,sylhet,forest_loss,91.817494,25.127803,natural_forest,natural_forest,high,""
SYL-0447,sylhet,forest_loss,92.190474,25.106244,natural_forest,natural_forest,high,""
SYL-0448,sylhet,forest_loss,91.944156,24.926491,non_forest,non_forest,high,""
SYL-0449,sylhet,forest_loss,92.161638,24.807644,non_forest,non_forest,high,""
SYL-0450,sylhet,forest_loss,91.987275,24.965029,natural_forest,natural_forest,high,""
SYL-0451,sylhet,forest_loss,92.02204,25.104896,non_forest,non_forest,high,""
SYL-0452,sylhet,forest_loss,91.860613,25.106244,non_forest,non_forest,high,""
SYL-0453,sylhet,forest_loss,92.065429,24.954788,non_forest,non_forest,high,""
SYL-0454,sylhet,forest_loss,92.085102,25.17227,non_forest,non_forest,high,""
SYL-0455,sylhet,forest_loss,91.941461,24.6764,non_forest,plantation,high,""
SYL-0456,sylhet,forest_loss,92.083754,24.935654,non_forest,water,high,""
SYL-0457,sylhet,forest_loss,91.939844,25.062316,natural_forest,non_forest,high,""
SYL-0458,sylhet,forest_loss,92.345164,25.064203,natural_forest,natural_forest,high,""
SYL-0459,sylhet,forest_loss,91.84094,25.090613,non_forest,non_forest,high,""
SYL-0460,sylhet,forest_loss,92.199368,25.124839,natural_forest,natural_forest,high,""
SYL-0461,sylhet,forest_loss,92.163794,24.815729,natural_forest,non_forest,medium,""
SYL-0462,sylhet,forest_loss,91.806984,25.114059,natural_forest,natural_forest,high,""
SYL-0463,sylhet,forest_loss,91.994282,24.951823,non_forest,non_forest,high,""
SYL-0464,sylhet,forest_loss,91.943887,24.672627,non_forest,plantation,high,""
SYL-0465,sylhet,forest_loss,91.952241,24.976347,non_forest,non_forest,high,""
SYL-0466,sylhet,forest_loss,91.943887,25.062586,natural_forest,non_forest,high,""
SYL-0467,sylhet,forest_loss,91.891335,25.048033,non_forest,non_forest,high,""
SYL-0468,sylhet,forest_loss,91.927717,24.928377,natural_forest,natural_forest,high,""
SYL-0469,sylhet,forest_loss,91.904271,24.941852,natural_forest,natural_forest,high,""
SYL-0470,sylhet,forest_loss,91.89969,25.025126,natural_forest,natural_forest,high,""
SYL-0471,sylhet,forest_loss,92.065698,25.182241,non_forest,non_forest,high,""
SYL-0472,sylhet,forest_loss,92.169454,24.780425,non_forest,non_forest,high,""
SYL-0473,sylhet,forest_loss,92.167028,24.81519,non_forest,non_forest,high,""
SYL-0474,sylhet,forest_loss,91.940383,24.675591,non_forest,plantation,low,""
SYL-0475,sylhet,forest_loss,91.961404,24.669932,non_forest,plantation,low,""
SYL-0476,sylhet,forest_loss,92.199907,25.125378,natural_forest,natural_forest,high,""
SYL-0477,sylhet,forest_loss,91.815607,25.079564,natural_forest,natural_forest,medium,""
SYL-0478,sylhet,forest_loss,91.907236,25.074443,natural_forest,natural_forest,high,""
SYL-0479,sylhet,forest_loss,92.036862,24.842947,natural_forest,plantation,medium,""
SYL-0480,sylhet,forest_loss,91.886484,24.939157,plantation,natural_forest,high,""
SYL-0481,sylhet,forest_loss,91.730178,25.079025,natural_forest,natural_forest,high,""
SYL-0482,sylhet,forest_loss,91.912086,25.072287,natural_forest,natural_forest,high,""
SYL-0483,sylhet,forest_loss,92.004523,24.960178,non_forest,plantation,low,""
SYL-0484,sylhet,forest_loss,91.940383,24.675322,non_forest,plantation,medium,""
SYL-0485,sylhet,forest_loss,91.987275,25.108939,non_forest,non_forest,high,""
SYL-0486,sylhet,forest_loss,91.982424,24.651337,natural_forest,plantation,high,""
SYL-0487,sylhet,forest_loss,92.008026,24.955596,non_forest,plantation,medium,""
SYL-0488,sylhet,forest_loss,91.981347,24.660769,non_forest,plantation,medium,""
SYL-0489,sylhet,forest_loss,91.960595,24.663195,natural_forest,natural_forest,high,""
SYL-0490,sylhet,forest_loss,91.791083,25.136697,natural_forest,natural_forest,high,""
SYL-0491,sylhet,forest_loss,92.147625,24.779616,natural_forest,natural_forest,high,""
SYL-0492,sylhet,forest_loss,92.003984,24.847798,non_forest,non_forest,high,""
SYL-0493,sylhet,forest_loss,91.907236,24.963412,non_forest,non_forest,high,""
SYL-0494,sylhet,forest_loss,91.940383,24.673166,non_forest,plantation,high,""
SYL-0495,sylhet,forest_loss,92.033628,24.941313,natural_forest,natural_forest,high,""
SYL-0496,sylhet,forest_loss,92.003445,25.110556,non_forest,non_forest,high,""
SYL-0497,sylhet,forest_loss,91.95817,24.961525,natural_forest,natural_forest,high,""
SYL-0498,sylhet,forest_loss,91.993204,25.075791,non_forest,non_forest,high,""
SYL-0499,sylhet,forest_loss,91.963021,24.94832,natural_forest,natural_forest,high,""
SYL-0500,sylhet,forest_loss,91.974609,24.966376,natural_forest,natural_forest,high,""
